instrument,asset_class,direction,setup_type,call_type,timestamp,entry,stoploss,target,rr,rr_tier,outcome,exit_price,r_multiple
SUNDARMFIN,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-08T15:00:00+05:30,4065,4093.32,4024,1.45,01:01,LOST,4093.32,-1
SUNDARMFIN,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-08T15:00:00+05:30,4065,4093.05,4024,1.46,01:01,LOST,4093.05,-1
SUPREMEIND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T14:50:00+05:30,3492.9,3483.96,3534.2,4.62,01:05,LOST,3483.96,-1
SUPREMEIND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T14:50:00+05:30,3492.9,3483.97,3534.2,4.62,01:05,LOST,3483.97,-1
SUPREMEIND,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-07-03T14:50:00+05:30,3230,3235.49,3176.2,9.8,01:10,LOST,3235.49,-1
SUPREMEIND,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-07-03T14:45:00+05:30,3235.3,3241.53,3176.2,9.49,01:09,OPEN,,0
SPLPETRO,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-08T14:45:00+05:30,673.65,675.01,670,2.68,01:03,WON,670,2.68
SPLPETRO,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-15T14:40:00+05:30,705.2,708.17,702,1.08,01:01,WON,702,1.08
SUZLON,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T14:25:00+05:30,52.92,52.9,53.14,8.8,01:09,LOST,52.9,-1
SUZLON,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-21T11:35:00+05:30,53.44,53.57,53,3.27,01:03,WON,53,3.38
SUZLON,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-26T14:40:00+05:30,54.37,54.6,53.8,2.44,01:02,LOST,54.6,-1
SUZLON,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-03T14:40:00+05:30,54.19,54.01,54.47,1.53,01:02,WON,54.47,1.56
SWANCORP,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T15:00:00+05:30,314.6,314.43,314.85,1.47,01:01,LOST,314.43,-1
SWIGGY,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T10:40:00+05:30,257.35,254.06,266.5,2.78,01:03,LOST,254.06,-1
SWIGGY,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-08T14:20:00+05:30,242.25,242.95,239.6,3.81,01:04,LOST,242.95,-1
SWIGGY,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-09T10:15:00+05:30,243.1,238.49,250.6,1.63,01:02,WON,250.6,1.63
SWIGGY,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-24T12:15:00+05:30,243,243.93,239.6,3.65,01:04,LOST,243.93,-1
SYNGENE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T15:00:00+05:30,440.15,438.77,443.9,2.71,01:03,LOST,438.77,-1
SYNGENE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T11:20:00+05:30,435.55,431.9,440.4,1.33,01:01,WON,440.4,1.33
SYNGENE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T11:45:00+05:30,435.5,431.9,440.4,1.36,01:01,WON,440.4,1.36
SYRMA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-22T15:05:00+05:30,1038.4,1043.36,1021.65,3.38,01:03,LOST,1043.36,-1
SYRMA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-25T14:45:00+05:30,1058.75,1065.94,1034.65,3.35,01:03,LOST,1065.94,-1
SYRMA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-23T11:25:00+05:30,1398.2,1396.42,1421,12.81,01:13,LOST,1396.42,-1
SYRMA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-01T14:15:00+05:30,1412,1415.72,1390.2,5.86,01:06,LOST,1415.72,-1
SYRMA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-01T14:45:00+05:30,1413.8,1415.72,1390.2,12.31,01:12,LOST,1415.72,-1
TBOTEK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-16T14:05:00+05:30,1425.7,1396.43,1475.5,1.7,01:02,WON,1475.5,1.7
TBOTEK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-30T14:55:00+05:30,1426.6,1424.37,1429.1,1.12,01:01,WON,1429.1,1.12
TBOTEK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-30T14:55:00+05:30,1426.6,1424.34,1429.1,1.1,01:01,WON,1429.1,1.11
TBOTEK,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-02T13:50:00+05:30,1525,1527.4,1517.8,3,01:03,WON,1517.8,3
TATACOMM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-15T14:15:00+05:30,1688.5,1694.97,1620.2,10.55,01:11,LOST,1694.97,-1
TATACOMM,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-22T12:00:00+05:30,1956,1952.88,1978,7.05,01:07,LOST,1952.88,-1
TATACAP,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-13T10:55:00+05:30,306.55,306.98,304.7,4.31,01:04,LOST,306.98,-1
TATACAP,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T11:30:00+05:30,304.05,302.88,308.25,3.59,01:04,LOST,302.88,-1
TATACAP,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-20T10:40:00+05:30,298.75,299.5,298,1,01:01,LOST,299.5,-1
TATACAP,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-16T10:45:00+05:30,342.8,345.58,337.8,1.8,01:02,WON,337.8,1.8
TATACAP,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-19T13:45:00+05:30,347.6,348.42,346.5,1.35,01:01,LOST,348.42,-1
TATACAP,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-29T14:45:00+05:30,359.65,358.28,363.45,2.77,01:03,WON,363.45,2.77
TVSMOTOR,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T14:35:00+05:30,3556.2,3524.64,3597.3,1.3,01:01,LOST,3524.64,-1
TVSMOTOR,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-21T11:40:00+05:30,3375,3383.58,3363.6,1.33,01:01,LOST,3383.58,-1
TATACHEM,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-12T10:45:00+05:30,786.2,781.56,793.4,1.55,01:02,LOST,781.56,-1
TATACHEM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-12T13:55:00+05:30,772.6,777.42,758.55,2.92,01:03,LOST,777.42,-1
TATACHEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-19T11:45:00+05:30,744.2,741.8,750.75,2.73,01:03,LOST,741.8,-1
TATACHEM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T14:05:00+05:30,739,742.03,728.35,3.52,01:04,WON,728.35,3.51
TATACHEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-04T10:15:00+05:30,726.2,721.07,733.7,1.46,01:01,LOST,721.07,-1
TATACHEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-04T10:40:00+05:30,724.7,721.07,733.7,2.48,01:02,LOST,721.07,-1
TCS,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-21T10:30:00+05:30,2321.4,2323.56,2318.2,1.48,01:01,WON,2318.2,1.48
TCS,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-27T10:50:00+05:30,2274,2269.06,2280,1.22,01:01,WON,2280,1.21
TCS,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-27T13:50:00+05:30,2272.9,2268.23,2280,1.52,01:02,LOST,2268.23,-1
TCS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-01T14:40:00+05:30,2304,2310.85,2297,1.02,01:01,WON,2297,1.02
TCS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-01T14:40:00+05:30,2304,2310.81,2297,1.03,01:01,WON,2297,1.03
TATACONSUM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-14T13:50:00+05:30,1235.7,1232.81,1250,4.96,01:05,LOST,1232.81,-1
TATACONSUM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T12:05:00+05:30,1223.8,1217.8,1236.4,2.1,01:02,WON,1236.4,2.1
TATACONSUM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T13:45:00+05:30,1228.9,1227.11,1232.5,2.01,01:02,WON,1232.5,2.01
TATACONSUM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-25T10:40:00+05:30,1192.2,1189.97,1198.5,2.83,01:03,LOST,1189.97,-1
TATACONSUM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-09T14:35:00+05:30,1103,1099.07,1116.7,3.48,01:03,WON,1116.7,3.49
TATACONSUM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-09T14:35:00+05:30,1103,1099.09,1116.7,3.5,01:04,WON,1116.7,3.5
TATAELXSI,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-14T13:50:00+05:30,4015.9,4003.78,4054.7,3.2,01:03,WON,4054.7,3.2
TATAELXSI,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-14T14:00:00+05:30,4023,4003.75,4054.7,1.65,01:02,WON,4054.7,1.65
TATAELXSI,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-26T15:00:00+05:30,4338,4343.85,4310,4.79,01:05,LOST,4343.85,-1
TATAELXSI,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-30T14:40:00+05:30,3865.6,3878.29,3852,1.07,01:01,WON,3852,1.07
TATAELXSI,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-30T14:40:00+05:30,3865.6,3871.7,3840,4.2,01:04,WON,3840,4.2
TATAPOWER,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-01T11:30:00+05:30,419.2,417.89,422.3,2.36,01:02,LOST,417.89,-1
TATAPOWER,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-12T11:00:00+05:30,391.5,393.41,388.5,1.57,01:02,WON,388.5,1.57
TATAPOWER,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-30T11:45:00+05:30,385.85,384.72,388.9,2.7,01:03,LOST,384.72,-1
TMCV,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-14T11:25:00+05:30,379.55,377.3,389.4,4.37,01:04,LOST,377.3,-1
TMCV,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T10:50:00+05:30,373.9,370.68,380.85,2.16,01:02,WON,380.85,2.16
TMCV,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T11:00:00+05:30,373.85,370.68,380.85,2.21,01:02,WON,380.85,2.21
TMCV,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-26T15:00:00+05:30,385.35,387.01,381.75,2.17,01:02,LOST,387.01,-1
TMCV,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T14:45:00+05:30,371.7,371.36,375.35,10.74,01:11,LOST,371.36,-1
TMCV,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T14:45:00+05:30,371.7,371.36,375.35,10.8,01:11,LOST,371.36,-1
TATAINVEST,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T11:20:00+05:30,658.1,654.29,664.95,1.8,01:02,WON,664.95,1.8
TATAINVEST,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-29T10:30:00+05:30,681.85,680.01,685.5,1.99,01:02,WON,685.5,1.98
TATAINVEST,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-29T10:30:00+05:30,681.85,680.01,685.5,1.98,01:02,WON,685.5,1.98
TATATECH,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T10:55:00+05:30,625,618.95,640.45,2.55,01:03,LOST,618.95,-1
TATATECH,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T11:15:00+05:30,624.5,618.92,640.45,2.86,01:03,LOST,618.92,-1
TATATECH,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-22T14:05:00+05:30,670.9,667.46,678.45,2.2,01:02,LOST,667.46,-1
TATATECH,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-22T14:50:00+05:30,671.15,667.47,678.45,1.98,01:02,LOST,667.47,-1
TATATECH,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-25T14:40:00+05:30,676.1,674.73,678.45,1.71,01:02,WON,678.45,1.72
TATATECH,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T10:25:00+05:30,721,718.19,725.45,1.58,01:02,LOST,718.19,-1
TATATECH,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-29T11:20:00+05:30,713.55,711.77,720,3.62,01:04,LOST,711.77,-1
TATATECH,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-08T14:20:00+05:30,775.1,776.28,773.55,1.31,01:01,LOST,776.28,-1
TATATECH,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-10T10:30:00+05:30,742.6,740.51,747.4,2.3,01:02,WON,747.4,2.3
TATATECH,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-10T14:40:00+05:30,760.6,757.38,769.2,2.67,01:03,LOST,757.38,-1
TTML,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T11:05:00+05:30,43.59,43.06,44.33,1.41,01:01,LOST,43.06,-1
TTML,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-22T11:30:00+05:30,44.94,44.87,45.07,1.96,01:02,LOST,44.87,-1
TEJASNET,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-01T10:25:00+05:30,527.9,536.6,515.25,1.45,01:01,LOST,536.6,-1
TEJASNET,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-01T10:45:00+05:30,529.25,536.63,515.25,1.9,01:02,LOST,536.63,-1
TEJASNET,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-03T11:30:00+05:30,569.75,563.3,581.65,1.85,01:02,LOST,563.3,-1
TEJASNET,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-04T11:55:00+05:30,612.95,603.22,625,1.24,01:01,WON,625,1.24
TEJASNET,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-10T14:40:00+05:30,547.1,552.79,538.6,1.49,01:01,LOST,552.79,-1
TECHM,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-13T10:35:00+05:30,1382.7,1385.62,1372.1,3.64,01:04,LOST,1385.62,-1
TEGA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T12:15:00+05:30,1612.9,1602.03,1639.9,2.48,01:02,LOST,1602.03,-1
TEGA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T14:50:00+05:30,1594.3,1590.14,1600,1.37,01:01,LOST,1590.14,-1
TEGA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T14:50:00+05:30,1594.3,1590.18,1600,1.38,01:01,LOST,1590.18,-1
TEGA,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-18T10:55:00+05:30,1552,1559.29,1542.5,1.3,01:01,LOST,1559.29,-1
TEGA,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-18T11:40:00+05:30,1554,1556.16,1542.5,5.32,01:05,WON,1542.5,5.32
TECHNOE,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-21T10:30:00+05:30,1264.5,1293.71,1227.5,1.27,01:01,LOST,1293.71,-1
TECHNOE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-19T10:30:00+05:30,1080.3,1077.18,1087.9,2.44,01:02,LOST,1077.18,-1
NIACL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T15:25:00+05:30,147.18,146.64,157.59,19.39,01:19,LOST,146.64,-1
NIACL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-08T10:30:00+05:30,150.01,149.59,151.89,4.45,01:04,LOST,149.59,-1
NIACL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-08T10:30:00+05:30,150.01,149.58,151.89,4.41,01:04,LOST,149.58,-1
NIACL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-09T10:15:00+05:30,150.47,149.78,151.45,1.41,01:01,LOST,149.78,-1
NIACL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-12T10:15:00+05:30,149.55,150.25,148.25,1.85,01:02,LOST,150.25,-1
NIACL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-12T10:40:00+05:30,149.54,150.25,148.25,1.81,01:02,LOST,150.25,-1
NIACL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-18T10:50:00+05:30,186.87,185.61,188.5,1.29,01:01,LOST,185.61,-1
THERMAX,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-18T14:55:00+05:30,4410,4363.7,4540,2.81,01:03,LOST,4363.7,-1
THERMAX,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-20T14:50:00+05:30,4393.7,4419.72,4363.3,1.17,01:01,LOST,4419.72,-1
THERMAX,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-02T14:55:00+05:30,4956,4954.55,4970.4,9.96,01:10,LOST,4954.55,-1
THERMAX,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-30T14:45:00+05:30,5172.5,5163.56,5274.9,11.46,01:11,LOST,5163.56,-1
TITAGARH,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T14:45:00+05:30,837,834.35,840,1.13,01:01,WON,840,1.13
TITAGARH,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-29T14:50:00+05:30,841.95,843.09,832.75,8.05,01:08,WON,832.75,8.07
TITAGARH,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-29T14:50:00+05:30,841.95,842.15,832.75,46.31,01:46,LOST,842.15,-1
TIMKEN,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-18T15:15:00+05:30,3445,3421.49,3530,3.62,01:04,WON,3530,3.62
TIMKEN,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T15:15:00+05:30,3445,3418.45,3530,3.2,01:03,WON,3530,3.2
TIMKEN,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-05T11:45:00+05:30,3679,3645.74,3736.7,1.73,01:02,LOST,3645.74,-1
TIMKEN,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-05T11:45:00+05:30,3679,3645.6,3736.7,1.73,01:02,LOST,3645.6,-1
RAMCOCEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-29T12:05:00+05:30,879.6,874.5,888.45,1.74,01:02,LOST,874.5,-1
RAMCOCEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-01T14:40:00+05:30,869.05,864.59,873.95,1.1,01:01,LOST,864.59,-1
RAMCOCEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-09T15:05:00+05:30,852.35,849.05,856,1.11,01:01,LOST,849.05,-1
RAMCOCEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-09T15:05:00+05:30,852.35,849.07,856,1.11,01:01,LOST,849.07,-1
RAMCOCEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-19T14:10:00+05:30,886.35,884.77,887.95,1.02,01:01,WON,887.95,1.01
TITAN,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-26T14:25:00+05:30,4098.5,4111.35,4081.3,1.34,01:01,LOST,4111.35,-1
TORNTPHARM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T14:00:00+05:30,4321,4306.55,4382.8,4.28,01:04,LOST,4306.55,-1
TORNTPHARM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T14:00:00+05:30,4321,4306.57,4382.8,4.28,01:04,LOST,4306.57,-1
TORNTPHARM,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-07-03T11:35:00+05:30,4766,4757.12,4781.3,1.72,01:02,LOST,4757.12,-1
TORNTPHARM,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-07-03T11:35:00+05:30,4766,4757.02,4781.3,1.7,01:02,LOST,4757.02,-1
TARIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-22T14:40:00+05:30,308.85,309.71,307.2,1.91,01:02,LOST,309.71,-1
TARIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-26T13:55:00+05:30,320.2,321.35,313.6,5.74,01:06,LOST,321.35,-1
TARIL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-19T10:50:00+05:30,336.3,333.35,339.85,1.2,01:01,LOST,333.35,-1
TRENT,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-15T14:05:00+05:30,1814.31,1809.06,1819.69,1.02,01:01,WON,1819.69,1.02
TRENT,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-22T14:05:00+05:30,3183.8,3198.48,3165.4,1.25,01:01,LOST,3198.48,-1
TORNTPOWER,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-22T10:45:00+05:30,1490.4,1482.69,1499,1.12,01:01,WON,1499,1.12
TORNTPOWER,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-09T14:00:00+05:30,1430.6,1432.77,1418.3,5.66,01:06,LOST,1432.77,-1
TRAVELFOOD,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T14:20:00+05:30,1128.3,1125.3,1133.7,1.8,01:02,LOST,1125.3,-1
TRAVELFOOD,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T10:15:00+05:30,1056,1053.76,1069.5,6.02,01:06,LOST,1053.76,-1
TRAVELFOOD,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T10:30:00+05:30,1057.5,1053.73,1069.5,3.18,01:03,WON,1069.5,3.18
TRAVELFOOD,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-22T14:15:00+05:30,1364.4,1372.43,1353.1,1.41,01:01,WON,1353.1,1.41
TRITURBINE,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-15T11:35:00+05:30,600.85,597.43,609,2.38,01:02,LOST,597.43,-1
TRITURBINE,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-19T14:35:00+05:30,642.5,639.36,654.9,3.94,01:04,LOST,639.36,-1
TRITURBINE,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-19T14:25:00+05:30,633.5,621.44,654.9,1.77,01:02,LOST,621.44,-1
TRITURBINE,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-21T10:20:00+05:30,695,692.44,707.6,4.92,01:05,LOST,692.44,-1
TRIDENT,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T14:40:00+05:30,24.43,24.54,24.18,2.29,01:02,WON,24.18,2.27
TRIDENT,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-29T14:40:00+05:30,24.3,24.35,24.18,2.4,01:02,WON,24.18,2.4
TRIDENT,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-17T14:50:00+05:30,24.98,25.05,24.8,2.52,01:03,WON,24.8,2.57
TRIDENT,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-17T14:50:00+05:30,24.98,25.05,24.8,2.51,01:03,WON,24.8,2.57
UPL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-21T11:50:00+05:30,631.2,631.4,630.4,4.09,01:04,LOST,631.4,-1
UPL,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-23T14:45:00+05:30,596.5,596.85,593.75,7.87,01:08,LOST,596.85,-1
UPL,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-29T10:15:00+05:30,585.25,591.74,565.77,3,01:03,WON,565.77,3
UCOBANK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T14:40:00+05:30,25.05,24.96,25.46,4.45,01:04,LOST,24.96,-1
UCOBANK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-16T14:30:00+05:30,26.36,26.27,26.49,1.43,01:01,WON,26.49,1.44
UCOBANK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-16T15:05:00+05:30,26.37,26.27,26.49,1.2,01:01,WON,26.49,1.2
UNOMINDA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-22T11:20:00+05:30,1118.8,1119.76,1117.3,1.56,01:02,WON,1117.3,1.56
UTIAMC,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T11:40:00+05:30,931.4,927.55,941.7,2.68,01:03,LOST,927.55,-1
UTIAMC,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T11:40:00+05:30,931.4,927.56,941.7,2.68,01:03,LOST,927.56,-1
UTIAMC,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-05T11:15:00+05:30,936,938.59,933.15,1.1,01:01,WON,933.15,1.1
UTIAMC,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-05T11:15:00+05:30,936,938.6,933.15,1.09,01:01,WON,933.15,1.1
ULTRACEMCO,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-19T14:35:00+05:30,11360,11397.87,11259,2.67,01:03,WON,11259,2.67
ULTRACEMCO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-21T11:00:00+05:30,11435,11398.24,11504,1.88,01:02,WON,11504,1.88
ULTRACEMCO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-21T11:20:00+05:30,11448,11398.17,11504,1.12,01:01,WON,11504,1.12
ULTRACEMCO,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-02T14:40:00+05:30,11141,11194.42,11082,1.1,01:01,LOST,11194.42,-1
ULTRACEMCO,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-02T14:40:00+05:30,11141,11176.96,11082,1.64,01:02,LOST,11176.96,-1
ULTRACEMCO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T14:35:00+05:30,11110,11063.66,11174,1.38,01:01,LOST,11063.66,-1
ULTRACEMCO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T15:25:00+05:30,11101,11063.45,11174,1.94,01:02,LOST,11063.45,-1
URBANCO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T10:50:00+05:30,121.25,119.73,124,1.81,01:02,WON,124,1.81
URBANCO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-24T10:25:00+05:30,132.96,132.39,134.44,2.6,01:03,WON,134.44,2.6
URBANCO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-24T11:25:00+05:30,133.21,132.42,134.44,1.57,01:02,WON,134.44,1.56
